Area,Item,Year,Production_tonnes,Area_ha,Yield_t_per_ha
Myanmar,"Cassava, fresh",2022,258538.0,18888.0,13.687950021177468
Myanmar,"Cassava, fresh",2023,206468.2,15725.0,13.129933227344992
Myanmar,Castor oil seeds,2013,12000.0,14800.0,0.8108108108108109
Myanmar,Castor oil seeds,2014,11100.8,13872.0,0.800230680507497
Myanmar,Castor oil seeds,2015,12907.6,15794.0,0.8172470558439914
Myanmar,Castor oil seeds,2016,12002.8,14822.0,0.8097962488193226
Myanmar,Castor oil seeds,2017,11830.8,14958.0,0.7909346169273966
Myanmar,Castor oil seeds,2018,12247.0,15343.0,0.7982141693280324
Myanmar,Castor oil seeds,2019,12537.8,15041.0,0.8335748952862176
Myanmar,Castor oil seeds,2020,11466.6,15114.0,0.7586740770146884
Myanmar,Castor oil seeds,2021,12083.8,15166.0,0.7967690887511538
Myanmar,Castor oil seeds,2022,12029.4,15107.0,0.7962798702588204
Myanmar,Castor oil seeds,2023,11860.0,15129.0,0.783924912419856
Myanmar,Cereals n.e.c.,2013,12625.1,19380.0,0.6514499484004128
Myanmar,Cereals n.e.c.,2014,13563.0,20931.0,0.6479862405045148
Myanmar,Cereals n.e.c.,2015,12210.7,17420.0,0.7009586681974742
Myanmar,Cereals n.e.c.,2016,12799.6,19244.0,0.665121596341717
Myanmar,Cereals n.e.c.,2017,12939.5,19879.0,0.6509130237939534
Myanmar,Cereals n.e.c.,2018,12902.1,19760.0,0.6529402834008098
Myanmar,Cereals n.e.c.,2019,12868.3,19469.0,0.6609635831321587
Myanmar,Cereals n.e.c.,2020,12768.8,18777.0,0.6800234329232572
Myanmar,Cereals n.e.c.,2021,12810.4,18924.0,0.6769393362925386
Myanmar,Cereals n.e.c.,2022,12805.5,18794.0,0.6813610726827711
Myanmar,Cereals n.e.c.,2023,12800.6,18665.0,0.6858076613983392
Myanmar,"Chick peas, dry",2013,562200.0,384047.0,1.463883326780316
Myanmar,"Chick peas, dry",2014,570700.0,377977.0,1.5098802308076946
Myanmar,"Chick peas, dry",2015,571500.0,372311.0,1.5350070236979299
Myanmar,"Chick peas, dry",2016,559390.0,363870.0,1.5373347624151483
Myanmar,"Chick peas, dry",2017,526765.5,375639.0,1.4023184493622867
Myanmar,"Chick peas, dry",2018,534602.5,382578.0,1.3973686411659845
Myanmar,"Chick peas, dry",2019,499438.0,379607.0,1.3156712073275783
Myanmar,"Chick peas, dry",2020,481985.0,361166.0,1.3345248445313236
Myanmar,"Chick peas, dry",2021,462629.0,352000.0,1.3142869318181818
Myanmar,"Chick peas, dry",2022,434882.0,337315.0,1.2892459570431198
Myanmar,"Chick peas, dry",2023,411672.4,321165.0,1.2818096617003722
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2013,115500.0,109670.0,1.053159478435306
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,121400.0,111289.0,1.0908535434768936
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,126800.0,110075.0,1.1519418578242107
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,129361.0,110051.0,1.1754641030067878
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,130592.0,109224.0,1.1956346590492932
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,128071.6,107420.0,1.1922509774716068
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,137110.0,108602.0,1.2624997698016611
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,130293.0,101872.0,1.2789873566828962
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,140745.0,110000.0,1.2795
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,147928.0,108313.0,1.3657455707071173
Myanmar,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,151787.1,109776.0,1.3826984040227372
Myanmar,"Coconuts, in shell",2013,1276030.0,48158.0,26.49673989783629
Myanmar,"Coconuts, in shell",2014,1272943.0,48562.0,26.21273835509246
Myanmar,"Coconuts, in shell",2015,1271665.0,48351.0,26.300696986618686
Myanmar,"Coconuts, in shell",2016,1225690.0,48502.0,25.27091666323038
Myanmar,"Coconuts, in shell",2017,1225690.0,48608.0,25.21580809743252
Myanmar,"Coconuts, in shell",2018,1414010.0,48562.0,29.117622832667518
Myanmar,"Coconuts, in shell",2019,1276095.0,48902.0,26.094944992024868
Myanmar,"Coconuts, in shell",2020,1252215.0,48913.0,25.60086275632245
Myanmar,"Coconuts, in shell",2021,1220000.0,49000.0,24.897959183673468
Myanmar,"Coconuts, in shell",2022,1143300.0,48900.0,23.380368098159508
Myanmar,"Coconuts, in shell",2023,1122138.9,45329.0,24.755430298484413
Myanmar,"Coffee, green",2013,8100.0,11736.0,0.6901840490797546
Myanmar,"Coffee, green",2014,8400.0,11736.0,0.7157464212678937
Myanmar,"Coffee, green",2015,8300.0,11736.0,0.707225630538514
Myanmar,"Coffee, green",2016,8474.0,12239.0,0.6923768281722363
Myanmar,"Coffee, green",2017,8547.0,12394.0,0.6896078747781185
Myanmar,"Coffee, green",2018,8677.8,12597.0,0.6888783043581804
Myanmar,"Coffee, green",2019,8769.0,12772.0,0.6865800187911055
Myanmar,"Coffee, green",2020,8908.0,12935.0,0.6886741399304214
Myanmar,"Coffee, green",2021,8908.0,12900.0,0.6905426356589147
Myanmar,"Coffee, green",2022,8557.0,12203.0,0.7012210112267475
Myanmar,"Coffee, green",2023,8417.2,11896.0,0.7075655682582381
Myanmar,"Cow peas, dry",2013,115100.0,134356.0,0.8566792699991068
Myanmar,"Cow peas, dry",2014,115200.0,133546.0,0.862624114537313
Myanmar,"Cow peas, dry",2015,117400.0,135165.0,0.8685680464617319
Myanmar,"Cow peas, dry",2016,113250.0,131750.0,0.8595825426944972
Myanmar,"Cow peas, dry",2017,116377.0,133629.0,0.8708962874825076
Myanmar,"Cow peas, dry",2018,109745.1,125839.0,0.8721072163637664
Myanmar,"Cow peas, dry",2019,108021.0,122637.0,0.8808190024217813
Myanmar,"Cow peas, dry",2020,108593.0,122167.0,0.8888897983907275
Myanmar,"Cow peas, dry",2021,106659.0,120700.0,0.8836702568351285
Myanmar,"Cow peas, dry",2022,107983.0,120755.0,0.894232122893462
Myanmar,"Cow peas, dry",2023,113175.6,124231.0,0.9110093293944346
Myanmar,Green garlic,2013,212000.0,29137.0,7.275972131653911
Myanmar,Green garlic,2014,208900.0,28328.0,7.374329285512567
Myanmar,Green garlic,2015,209125.0,28177.0,7.4218334102282
Myanmar,Green garlic,2016,212909.0,28682.0,7.423087650791437
Myanmar,Green garlic,2017,203681.0,27674.0,7.36001300860013
Myanmar,Green garlic,2018,203431.7,27566.0,7.379804832039469
Myanmar,Green garlic,2019,208908.0,28280.0,7.387128712871287
Myanmar,Green garlic,2020,209800.0,28142.0,7.45504939236728
Myanmar,Green garlic,2021,203077.0,27400.0,7.411569343065693
Myanmar,Green garlic,2022,204556.0,27370.0,7.473730361709902
Myanmar,Green garlic,2023,207187.4,27659.0,7.490776962290755
Myanmar,"Groundnuts, excluding shelled",2013,1464600.0,930778.0,1.5735223651611878
Myanmar,"Groundnuts, excluding shelled",2014,1501600.0,949393.0,1.5816421650465087
Myanmar,"Groundnuts, excluding shelled",2015,1517900.0,949756.0,1.5981999587262412
Myanmar,"Groundnuts, excluding shelled",2016,1572407.0,989174.0,1.5896161848168269
Myanmar,"Groundnuts, excluding shelled",2017,1582650.0,1033956.0,1.5306744194143658
Myanmar,"Groundnuts, excluding shelled",2018,1562428.0,1057482.0,1.4774984349615408
Myanmar,"Groundnuts, excluding shelled",2019,1615715.0,1108664.0,1.4573531746318091
Myanmar,"Groundnuts, excluding shelled",2020,1595824.0,1131333.0,1.410569655441855
Myanmar,"Groundnuts, excluding shelled",2021,1711209.0,1185800.0,1.4430839939281497
Myanmar,"Groundnuts, excluding shelled",2022,1754389.0,1215475.0,1.4433772804870524
Myanmar,"Groundnuts, excluding shelled",2023,1785642.2,1234041.0,1.4469877418983648
Myanmar,"Jute, raw or retted",2013,15.0,17.0,0.8823529411764706
Myanmar,"Jute, raw or retted",2014,17.7,23.0,0.7695652173913043
Myanmar,"Jute, raw or retted",2015,30.0,51.0,0.5882352941176471
Myanmar,"Jute, raw or retted",2016,17.0,44.0,0.38636363636363635
Myanmar,"Jute, raw or retted",2017,55.0,36.0,1.5277777777777777
Myanmar,"Jute, raw or retted",2018,11.4,15.0,0.76
Myanmar,"Jute, raw or retted",2019,12.0,11.0,1.0909090909090908
Myanmar,"Jute, raw or retted",2020,10.0,9.0,1.1111111111111112
Myanmar,"Jute, raw or retted",2021,7.0,5.0,1.4
Myanmar,"Jute, raw or retted",2022,7.0,6.0,1.1666666666666667
Myanmar,"Jute, raw or retted",2023,9.0,8.0,1.125
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2013,3260.8,3590.0,0.9083008356545962
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2014,1400.0,1618.0,0.865265760197775
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2015,1000.0,1214.0,0.8237232289950577
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2016,798.0,1231.0,0.6482534524776604
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2017,878.0,1008.0,0.871031746031746
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2018,360.0,426.0,0.8450704225352113
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2019,368.0,431.0,0.8538283062645011
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2020,234.0,301.0,0.7774086378737541
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2021,136.7,177.0,0.7723163841807908
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2022,591.4,733.0,0.8068212824010914
Myanmar,"Kenaf, and other textile bast fibres, raw or retted",2023,495.9,636.0,0.7797169811320754
Myanmar,"Lentils, dry",2013,900.0,1619.0,0.5558987029030266
Myanmar,"Lentils, dry",2014,1000.0,1619.0,0.6176652254478073
Myanmar,"Lentils, dry",2015,1100.0,1619.0,0.679431747992588
Myanmar,"Lentils, dry",2016,971.0,1461.0,0.6646132785763176
Myanmar,"Lentils, dry",2017,796.0,1262.0,0.6307448494453248
Myanmar,"Lentils, dry",2018,744.7,1137.0,0.6549692172383466
Myanmar,"Lentils, dry",2019,732.0,1084.0,0.6752767527675276
Myanmar,"Lentils, dry",2020,698.0,1041.0,0.6705091258405379
Myanmar,"Lentils, dry",2021,683.0,1000.0,0.683
Myanmar,"Lentils, dry",2022,623.0,924.0,0.6742424242424242
Myanmar,"Lentils, dry",2023,670.0,983.0,0.681586978636826
Myanmar,Maize (corn),2013,1600600.0,439894.0,3.638603845471864
Myanmar,Maize (corn),2014,1693400.0,458105.0,3.696532454349985
Myanmar,Maize (corn),2015,1748500.0,469840.0,3.72147965264771
Myanmar,Maize (corn),2016,1830631.0,488098.0,3.750539850603772
Myanmar,Maize (corn),2017,1909294.7,500630.0,3.8137840321195293
Myanmar,Maize (corn),2018,1984136.5,519227.0,3.8213276659341675
Myanmar,Maize (corn),2019,1985765.0,515714.0,3.850515983665365
Myanmar,Maize (corn),2020,2072482.0,538277.0,3.850214666426394
Myanmar,Maize (corn),2021,2274200.0,606000.0,3.7528052805280527
Myanmar,Maize (corn),2022,2303491.0,600411.0,3.836523647967809
Myanmar,Maize (corn),2023,2200000.0,566261.0,3.88513424021785
Myanmar,"Mangoes, guavas and mangosteens",2013,1250.0,180.0,6.944444444444445
Myanmar,"Mangoes, guavas and mangosteens",2014,3000.0,410.0,7.317073170731708
Myanmar,"Mangoes, guavas and mangosteens",2015,6000.0,830.0,7.228915662650603
Myanmar,"Mangoes, guavas and mangosteens",2016,13061.3,1817.0,7.188387451843698
Myanmar,"Mangoes, guavas and mangosteens",2017,30000.0,4200.0,7.142857142857143
Myanmar,"Mangoes, guavas and mangosteens",2018,16353.8,2310.0,7.079567099567099
Myanmar,"Mangoes, guavas and mangosteens",2019,19805.0,2776.0,7.134365994236311
Myanmar,"Mangoes, guavas and mangosteens",2020,22052.9,3095.0,7.125331179321487
Myanmar,"Mangoes, guavas and mangosteens",2021,19403.9,2727.0,7.115474880821416
Myanmar,"Mangoes, guavas and mangosteens",2022,20420.6,2866.0,7.125122121423586
Myanmar,"Mangoes, guavas and mangosteens",2023,20625.8,2896.0,7.1221685082872925
Myanmar,Millet,2013,225100.0,225815.0,0.9968336912959723
Myanmar,Millet,2014,238800.0,235527.0,1.0138964959431402
Myanmar,Millet,2015,240300.0,238360.0,1.0081389494881692
Myanmar,Millet,2016,243374.0,237804.0,1.023422650586197
Myanmar,Millet,2017,209397.0,215492.0,0.9717158873647281
Myanmar,Millet,2018,167372.0,174524.0,0.9590199628704361
Myanmar,Millet,2019,151771.0,160553.0,0.9453015515125847
Myanmar,Millet,2020,145938.0,160466.0,0.9094636870115788
Myanmar,Millet,2021,150000.0,162905.0,0.9207820508885547
Myanmar,Millet,2022,145000.0,156116.0,0.9287965359091958
Myanmar,Millet,2023,172000.0,188212.0,0.9138630905574565
Myanmar,Mustard seed,2013,50500.0,61108.0,0.826405707926949
Myanmar,Mustard seed,2014,48500.0,58679.0,0.8265307861415497
Myanmar,Mustard seed,2015,48600.0,58679.0,0.8282349733294705
Myanmar,Mustard seed,2016,48384.0,56701.0,0.8533182836281548
Myanmar,Mustard seed,2017,42761.0,48207.0,0.8870288547306407
Myanmar,Mustard seed,2018,40574.0,45723.0,0.8873870918356188
Myanmar,Mustard seed,2019,39640.0,44855.0,0.8837364842269535
Myanmar,Mustard seed,2020,36814.0,41647.0,0.8839532259226355
Myanmar,Mustard seed,2021,34714.2,38786.0,0.895018821224153
Myanmar,Mustard seed,2022,36995.4,39475.0,0.9371855604813173
Myanmar,Mustard seed,2023,35997.3,38371.0,0.9381381772692919
Myanmar,Natural rubber in primary forms,2013,174100.0,231885.0,0.7508031998620006
Myanmar,Natural rubber in primary forms,2014,194900.0,258594.0,0.7536911142563246
Myanmar,Natural rubber in primary forms,2015,208741.0,280965.0,0.7429430712010393
Myanmar,Natural rubber in primary forms,2016,221670.0,293000.0,0.7565529010238908
Myanmar,Natural rubber in primary forms,2017,238030.0,311344.0,0.764524127653014
Myanmar,Natural rubber in primary forms,2018,275487.1,329702.0,0.8355639334914559
Myanmar,Natural rubber in primary forms,2019,264943.0,338132.0,0.7835490281901742
Myanmar,Natural rubber in primary forms,2020,274265.0,350547.0,0.7823915195394626
Myanmar,Natural rubber in primary forms,2021,281800.0,350740.0,0.8034441466613446
Myanmar,Natural rubber in primary forms,2022,299600.0,360630.0,0.8307683775614896
Myanmar,Natural rubber in primary forms,2023,325200.0,391354.0,0.8309612269198731
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2013,1204900.0,76890.0,15.67043828846404
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2014,1244900.0,78104.0,15.939004404383898
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2015,1244429.0,76671.0,16.230765217618135
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2016,1123084.0,69962.0,16.05277150453103
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2017,1007046.0,69779.0,14.431935109416873
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2018,1014209.3,70586.0,14.368420083302638
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2019,1032920.0,71430.0,14.460590788184236
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2020,1109561.0,75686.0,14.660056020928574
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2021,1025289.0,69700.0,14.710028694404592
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2022,1040489.0,70969.0,14.661176006425341
Myanmar,"Onions and shallots, dry (excluding dehydrated)",2023,1050094.0,70776.0,14.836865604159602
Myanmar,"Other fibre crops, raw, n.e.c.",2013,155.0,100.0,1.55
Myanmar,"Other fibre crops, raw, n.e.c.",2014,157.7,103.0,1.5310679611650484
Myanmar,"Other fibre crops, raw, n.e.c.",2015,150.7,109.0,1.3825688073394495
Myanmar,"Other fibre crops, raw, n.e.c.",2016,154.5,106.0,1.4575471698113207
Myanmar,"Other fibre crops, raw, n.e.c.",2017,153.6,101.0,1.5207920792079208
Myanmar,"Other fibre crops, raw, n.e.c.",2018,153.9,106.0,1.4518867924528303
Myanmar,"Other fibre crops, raw, n.e.c.",2019,153.8,101.0,1.5227722772277228
Myanmar,"Other fibre crops, raw, n.e.c.",2020,152.9,103.0,1.4844660194174757
Myanmar,"Other fibre crops, raw, n.e.c.",2021,153.5,103.0,1.4902912621359223
Myanmar,"Other fibre crops, raw, n.e.c.",2022,153.5,102.0,1.5049019607843137
Myanmar,"Other fibre crops, raw, n.e.c.",2023,153.4,103.0,1.4893203883495145
Myanmar,"Other fruits, n.e.c.",2013,1300000.0,359429.0,3.6168478336472574
Myanmar,"Other fruits, n.e.c.",2014,1311794.4,361191.0,3.631857936659551
Myanmar,"Other fruits, n.e.c.",2015,1400519.7,381809.0,3.66811599517036
Myanmar,"Other fruits, n.e.c.",2016,1337438.1,367476.0,3.6395250302060544
Myanmar,"Other fruits, n.e.c.",2017,1314841.3,364182.0,3.6103961755386043
Myanmar,"Other fruits, n.e.c.",2018,1314117.2,366812.0,3.5825360129984842
Myanmar,"Other fruits, n.e.c.",2019,1315788.1,369368.0,3.5622687942647984
Myanmar,"Other fruits, n.e.c.",2020,1321519.5,371885.0,3.55357032415935
Myanmar,"Other fruits, n.e.c.",2021,1314429.0,372323.0,3.5303459630482137
Myanmar,"Other fruits, n.e.c.",2022,1311660.0,373346.0,3.5132558002496346
Myanmar,"Other fruits, n.e.c.",2023,1308891.1,374378.0,3.4961752560246597
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2013,6200.0,3250.0,1.9076923076923078
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2014,7500.0,3950.0,1.8987341772151898
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2015,13000.0,6800.0,1.911764705882353
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2016,9000.0,4700.0,1.9148936170212767
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2017,24500.0,12864.0,1.904539800995025
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2018,17000.0,8920.0,1.905829596412556
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2019,25000.0,13085.0,1.9105846388995031
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2020,23417.3,12331.0,1.8990592814856864
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2021,25379.6,13535.0,1.875108976727004
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2022,30000.0,16059.0,1.8681113394358304
Myanmar,"Other stimulant, spice and aromatic crops, n.e.c.",2023,28887.1,15522.0,1.8610423914444014
Myanmar,Other sugar crops n.e.c.,2013,433094.2,30428.0,14.233410017089524
Myanmar,Other sugar crops n.e.c.,2014,442251.5,30981.0,14.274926567896452
Myanmar,Other sugar crops n.e.c.,2015,459100.3,31925.0,14.38058888018794
Myanmar,Other sugar crops n.e.c.,2016,444815.3,32470.0,13.699270095472743
Myanmar,Other sugar crops n.e.c.,2017,454283.7,32727.0,13.88100650838757
Myanmar,Other sugar crops n.e.c.,2018,468069.0,33050.0,14.162450832072617
Myanmar,Other sugar crops n.e.c.,2019,478462.6,33489.0,14.287156976917792
Myanmar,Other sugar crops n.e.c.,2020,466938.4,33089.0,14.111589954365499
Myanmar,Other sugar crops n.e.c.,2021,471156.7,33209.0,14.187620825679787
Myanmar,Other sugar crops n.e.c.,2022,472185.9,33262.0,14.195956346581685
Myanmar,Other sugar crops n.e.c.,2023,470093.7,33187.0,14.16499532949649
Myanmar,"Other tropical fruits, n.e.c.",2013,7200.0,1150.0,6.260869565217392
Myanmar,"Other tropical fruits, n.e.c.",2014,6884.3,1095.0,6.28703196347032
Myanmar,"Other tropical fruits, n.e.c.",2015,6878.6,1110.0,6.196936936936937
Myanmar,"Other tropical fruits, n.e.c.",2016,6849.0,1111.0,6.164716471647164
Myanmar,"Other tropical fruits, n.e.c.",2017,6769.9,1085.0,6.239539170506912
Myanmar,"Other tropical fruits, n.e.c.",2018,6692.3,1058.0,6.3254253308128545
Myanmar,"Other tropical fruits, n.e.c.",2019,6656.3,1042.0,6.388003838771593
Myanmar,"Other tropical fruits, n.e.c.",2020,6684.3,1037.0,6.445805207328833
Myanmar,"Other tropical fruits, n.e.c.",2021,6698.6,1041.0,6.434774255523536
Myanmar,"Other tropical fruits, n.e.c.",2022,6673.7,1031.0,6.4730358874878755
Myanmar,"Other tropical fruits, n.e.c.",2023,6648.9,1036.0,6.417857142857143
Myanmar,"Other vegetables, fresh n.e.c.",2013,3400000.0,256000.0,13.28125
Myanmar,"Other vegetables, fresh n.e.c.",2014,3485344.2,261021.0,13.352734837426874
Myanmar,"Other vegetables, fresh n.e.c.",2015,3642107.6,273412.0,13.320950068029202
Myanmar,"Other vegetables, fresh n.e.c.",2016,3509150.6,276418.0,12.695087150619713
Myanmar,"Other vegetables, fresh n.e.c.",2017,3581997.7,277001.0,12.931352955404494
Myanmar,"Other vegetables, fresh n.e.c.",2018,3622921.6,278802.0,12.994604055924993
Myanmar,"Other vegetables, fresh n.e.c.",2019,3660558.0,281760.0,12.991758943781942
Myanmar,"Other vegetables, fresh n.e.c.",2020,3621825.8,279187.0,12.972759476623194
Myanmar,"Other vegetables, fresh n.e.c.",2021,3635101.8,279916.0,12.986402349276212
Myanmar,"Other vegetables, fresh n.e.c.",2022,3639161.9,280288.0,12.983652172051604
Myanmar,"Other vegetables, fresh n.e.c.",2023,3632029.8,279797.0,12.980946185984838
Myanmar,"Peas, dry",2013,48569.0,54288.0,0.8946544356027115
Myanmar,"Peas, dry",2014,48713.0,53530.0,0.910013076779376
Myanmar,"Peas, dry",2015,50155.0,54760.0,0.9159057706355004
Myanmar,"Peas, dry",2016,47217.0,51050.0,0.9249167482859941
Myanmar,"Peas, dry",2017,42275.0,48920.0,0.8641659852820932
Myanmar,"Peas, dry",2018,41216.0,46220.0,0.8917351795759412
Myanmar,"Peas, dry",2019,40510.0,45447.0,0.8913679670825357
Myanmar,"Peas, dry",2020,36344.0,45038.0,0.8069630090146099
Myanmar,"Peas, dry",2021,37347.0,44000.0,0.8487954545454546
Myanmar,"Peas, dry",2022,37904.0,44122.0,0.859072571506278
Myanmar,"Peas, dry",2023,37824.3,44058.0,0.8585115075582188
Myanmar,"Pigeon peas, dry",2013,578800.0,638595.0,0.9063647538737385
Myanmar,"Pigeon peas, dry",2014,575100.0,618765.0,0.9294320137693631
Myanmar,"Pigeon peas, dry",2015,602303.0,646688.0,0.9313656662872978
Myanmar,"Pigeon peas, dry",2016,627600.0,668216.0,0.9392172590898751
Myanmar,"Pigeon peas, dry",2017,554642.0,658134.0,0.842749348916786
Myanmar,"Pigeon peas, dry",2018,358544.9,444450.0,0.806715941050737
Myanmar,"Pigeon peas, dry",2019,347535.0,441790.0,0.7866520292446637
Myanmar,"Pigeon peas, dry",2020,320313.0,429830.0,0.7452085708303283
Myanmar,"Pigeon peas, dry",2021,322630.0,430000.0,0.7503023255813953
Myanmar,"Pigeon peas, dry",2022,310510.0,423952.0,0.7324178208853832
Myanmar,"Pigeon peas, dry",2023,297958.9,410435.0,0.7259587998099578
Myanmar,Plantains and cooking bananas,2013,985285.0,73653.0,13.37739128073534
Myanmar,Plantains and cooking bananas,2014,1040635.0,75676.0,13.75118928061737
Myanmar,Plantains and cooking bananas,2015,1108070.0,80128.0,13.828749001597444
Myanmar,Plantains and cooking bananas,2016,1108069.0,81612.0,13.577280301916385
Myanmar,Plantains and cooking bananas,2017,1178501.6,88666.0,13.29147136444635
Myanmar,Plantains and cooking bananas,2018,1391563.0,99899.0,13.929698995985946
Myanmar,Plantains and cooking bananas,2019,1340597.0,102547.0,13.0730006728622
Myanmar,Plantains and cooking bananas,2020,1404566.0,107918.0,13.015122593079932
Myanmar,Plantains and cooking bananas,2021,1200000.0,86200.0,13.921113689095128
Myanmar,Plantains and cooking bananas,2022,1400000.0,106090.0,13.196342727872562
Myanmar,Plantains and cooking bananas,2023,1440483.3,106961.0,13.467369415020428
Myanmar,Potatoes,2013,540100.0,36422.0,14.82894953599473
Myanmar,Potatoes,2014,542300.0,36422.0,14.889352589094504
Myanmar,Potatoes,2015,560300.0,36826.0,15.214793895617227
Myanmar,Potatoes,2016,554309.0,36534.0,15.172414736957355
Myanmar,Potatoes,2017,499949.0,32705.0,15.28662284054426
Myanmar,Potatoes,2018,488534.9,31931.0,15.299705615232847
Myanmar,Potatoes,2019,485823.0,31355.0,15.494275235209695
Myanmar,Potatoes,2020,468098.0,30186.0,15.507122507122507
Myanmar,Potatoes,2021,441807.0,30000.0,14.7269
Myanmar,Potatoes,2022,439120.0,28574.0,15.367816896479317
Myanmar,Potatoes,2023,432362.9,28072.0,15.40192718723283
Myanmar,Rice,2013,26795300.0,6952900.0,3.8538307756475714
Myanmar,Rice,2014,26848100.0,6869400.0,3.9083617200920022
Myanmar,Rice,2015,26630700.0,6769500.0,3.933924218923111
Myanmar,Rice,2016,26085100.0,6724000.0,3.8794021415823914
Myanmar,Rice,2017,26035800.0,6745500.0,3.859728708027574
Myanmar,Rice,2018,28016100.0,7149300.0,3.9187193151777096
Myanmar,Rice,2019,26691400.0,6921000.0,3.8565814188701055
Myanmar,Rice,2020,26399600.0,6830000.0,3.8652415812591507
Myanmar,Rice,2021,27438300.0,7043300.0,3.8956597049678416
Myanmar,Rice,2022,27983100.0,7090300.0,3.9466736245292866
Myanmar,Rice,2023,25650000.0,6463645.0,3.9683491280848497
Myanmar,"Seed cotton, unginned",2013,469400.0,229457.0,2.0456991941845315
Myanmar,"Seed cotton, unginned",2014,493600.0,237146.0,2.0814181980720736
Myanmar,"Seed cotton, unginned",2015,482257.0,224883.0,2.1444795738228324
Myanmar,"Seed cotton, unginned",2016,438032.0,201951.0,2.169001391426633
Myanmar,"Seed cotton, unginned",2017,369488.0,183904.0,2.009135200974421
Myanmar,"Seed cotton, unginned",2018,336739.0,192868.0,1.745955783229981
Myanmar,"Seed cotton, unginned",2019,289399.0,168300.0,1.7195424836601307
Myanmar,"Seed cotton, unginned",2020,262277.0,157801.0,1.6620743848264588
Myanmar,"Seed cotton, unginned",2021,275996.0,159300.0,1.7325549278091652
Myanmar,"Seed cotton, unginned",2022,323066.0,185480.0,1.7417834806987276
Myanmar,"Seed cotton, unginned",2023,364535.4,208824.0,1.7456585449948283
Myanmar,Sesame seed,2013,817100.0,1524452.0,0.5359958857346772
Myanmar,Sesame seed,2014,801600.0,1464963.0,0.5471810550846676
Myanmar,Sesame seed,2015,828270.0,1511363.0,0.5480285014255344
Myanmar,Sesame seed,2016,812952.0,1495250.0,0.5436896839993313
Myanmar,Sesame seed,2017,764323.0,1478181.0,0.5170699663978904
Myanmar,Sesame seed,2018,715437.0,1491788.0,0.47958356013052794
Myanmar,Sesame seed,2019,744498.0,1505163.0,0.4946294853115576
Myanmar,Sesame seed,2020,657993.0,1445961.0,0.4550558417550681
Myanmar,Sesame seed,2021,738817.0,1548000.0,0.4772719638242894
Myanmar,Sesame seed,2022,735941.0,1528058.0,0.48161849877426116
Myanmar,Sesame seed,2023,741823.3,1499511.0,0.4947101421730151
Myanmar,Sorghum,2013,229122.2,227167.0,1.0086068839224007
Myanmar,Sorghum,2014,242654.6,235372.0,1.030940808592356
Myanmar,Sorghum,2015,244187.0,238214.0,1.0250740930423905
Myanmar,Sorghum,2016,247279.7,237809.0,1.039824817395473
